gid,x,y,z
7005,11.2857,-2.85714,-2.5
7006,11.2857,-2.85714,-2.14286
7007,11.2857,-2.85714,-1.78571
7008,11.2857,-2.85714,-1.42857
7009,11.2857,-2.85714,-1.07143
7010,11.2857,-2.85714,-0.714286
7011,11.2857,-2.85714,-0.357143
7012,11.2857,-2.85714,-0
7013,11.2857,-2.85714,0.357143
7014,11.2857,-2.85714,0.714286
7015,11.2857,-2.85714,1.07143
7016,11.2857,-2.85714,1.42857
7017,11.2857,-2.85714,1.78571
7018,11.2857,-2.85714,2.14286
7019,11.2857,-2.85714,2.5
7020,11.2857,-2.85714,3.5
7021,11.2857,-2.14286,-3.5
7022,11.2857,-2.14286,-2.5
7023,11.2857,-2.14286,-2.14286
7024,11.2857,-2.14286,-1.78571
7025,11.2857,-2.14286,-1.42857
7026,11.2857,-2.14286,-1.07143
7027,11.2857,-2.14286,-0.714286
7028,11.2857,-2.14286,-0.357143
7029,11.2857,-2.14286,-0
7030,11.2857,-2.14286,0.357143
7031,11.2857,-2.14286,0.714286
7032,11.2857,-2.14286,1.07143
7033,11.2857,-2.14286,1.42857
7034,11.2857,-2.14286,1.78571
7035,11.2857,-2.14286,2.14286
7036,11.2857,-2.14286,2.5
7037,11.2857,-2.14286,3.5
7038,11.2857,-1.42857,-3.5
7039,11.2857,-1.42857,-2.5
7040,11.2857,-1.42857,-2.14286
7041,11.2857,-1.42857,-1.78571
7042,11.2857,-1.42857,-1.42857
7043,11.2857,-1.42857,-1.07143
7044,11.2857,-1.42857,-0.714286
7045,11.2857,-1.42857,-0.357143
7046,11.2857,-1.42857,-0
7047,11.2857,-1.42857,0.357143
7048,11.2857,-1.42857,0.714286
7049,11.2857,-1.42857,1.07143
7050,11.2857,-1.42857,1.42857
7051,11.2857,-1.42857,1.78571
7052,11.2857,-1.42857,2.14286
7053,11.2857,-1.42857,2.5
7054,11.2857,-1.42857,3.5
7055,11.2857,-0.714286,-3.5
7056,11.2857,-0.714286,-2.5
7057,11.2857,-0.714286,-2.14286
7058,11.2857,-0.714286,-1.78571
7059,11.2857,-0.714286,-1.42857
7060,11.2857,-0.714286,-1.07143
7061,11.2857,-0.714286,-0.714286
7062,11.2857,-0.714286,-0.357143
7063,11.2857,-0.714286,-0
7064,11.2857,-0.714286,0.357143
7065,11.2857,-0.714286,0.714286
7066,11.2857,-0.714286,1.07143
7067,11.2857,-0.714286,1.42857
7068,11.2857,-0.714286,1.78571
7069,11.2857,-0.714286,2.14286
7070,11.2857,-0.714286,2.5
7071,11.2857,-0.714286,3.5
7072,11.2857,-0,-3.5
7073,11.2857,-0,-2.5
7074,11.2857,-0,-2.14286
7075,11.2857,-0,-1.78571
7076,11.2857,-0,-1.42857
7077,11.2857,-0,-1.07143
7078,11.2857,-0,-0.714286
7079,11.2857,-0,-0.357143
7080,11.2857,-0,-0
7081,11.2857,-0,0.357143
7082,11.2857,-0,0.714286
7083,11.2857,-0,1.07143
7084,11.2857,-0,1.42857
7085,11.2857,-0,1.78571
7086,11.2857,-0,2.14286
7087,11.2857,-0,2.5
7088,11.2857,-0,3.5
7089,11.2857,0.714286,-3.5
7090,11.2857,0.714286,-2.5
7091,11.2857,0.714286,-2.14286
7092,11.2857,0.714286,-1.78571
7093,11.2857,0.714286,-1.42857
7094,11.2857,0.714286,-1.07143
7095,11.2857,0.714286,-0.714286
7096,11.2857,0.714286,-0.357143
7097,11.2857,0.714286,-0
7098,11.2857,0.714286,0.357143
7099,11.2857,0.714286,0.714286
7100,11.2857,0.714286,1.07143
7101,11.2857,0.714286,1.42857
7102,11.2857,0.714286,1.78571
7103,11.2857,0.714286,2.14286
7104,11.2857,0.714286,2.5
7105,11.2857,0.714286,3.5
7106,11.2857,1.42857,-3.5
7107,11.2857,1.42857,-2.5
7108,11.2857,1.42857,-2.14286
7109,11.2857,1.42857,-1.78571
7110,11.2857,1.42857,-1.42857
7111,11.2857,1.42857,-1.07143
7112,11.2857,1.42857,-0.714286
7113,11.2857,1.42857,-0.357143
7114,11.2857,1.42857,-0
7115,11.2857,1.42857,0.357143
7116,11.2857,1.42857,0.714286
7117,11.2857,1.42857,1.07143
7118,11.2857,1.42857,1.42857
7119,11.2857,1.42857,1.78571
7120,11.2857,1.42857,2.14286
7121,11.2857,1.42857,2.5
7122,11.2857,1.42857,3.5
7123,11.2857,2.14286,-3.5
7124,11.2857,2.14286,-2.5
7125,11.2857,2.14286,-2.14286
7126,11.2857,2.14286,-1.78571
7127,11.2857,2.14286,-1.42857
7128,11.2857,2.14286,-1.07143
7129,11.2857,2.14286,-0.714286
7130,11.2857,2.14286,-0.357143
7131,11.2857,2.14286,-0
7132,11.2857,2.14286,0.357143
7133,11.2857,2.14286,0.714286
7134,11.2857,2.14286,1.07143
7135,11.2857,2.14286,1.42857
7136,11.2857,2.14286,1.78571
7137,11.2857,2.14286,2.14286
7138,11.2857,2.14286,2.5
7139,11.2857,2.14286,3.5
7140,11.2857,2.85714,-3.5
7141,11.2857,2.85714,-2.5
7142,11.2857,2.85714,-2.14286
7143,11.2857,2.85714,-1.78571
7144,11.2857,2.85714,-1.42857
7145,11.2857,2.85714,-1.07143
7146,11.2857,2.85714,-0.714286
7147,11.2857,2.85714,-0.357143
7148,11.2857,2.85714,-0
7149,11.2857,2.85714,0.357143
7150,11.2857,2.85714,0.714286
7151,11.2857,2.85714,1.07143
7152,11.2857,2.85714,1.42857
7153,11.2857,2.85714,1.78571
7154,11.2857,2.85714,2.14286
7155,11.2857,2.85714,2.5
7156,11.2857,2.85714,3.5
7157,11.2857,3.57143,-3.5
7158,11.2857,3.57143,-2.5
7159,11.2857,3.57143,-2.14286
7160,11.2857,3.57143,-1.78571
7161,11.2857,3.57143,-1.42857
7162,11.2857,3.57143,-1.07143
7163,11.2857,3.57143,-0.714286
7164,11.2857,3.57143,-0.357143
7165,11.2857,3.57143,-0
7166,11.2857,3.57143,0.357143
7167,11.2857,3.57143,0.714286
7168,11.2857,3.57143,1.07143
7169,11.2857,3.57143,1.42857
7170,11.2857,3.57143,1.78571
7171,11.2857,3.57143,2.14286
7172,11.2857,3.57143,2.5
7173,11.2857,3.57143,3.5
7174,11.2857,4.28571,-3.5
7175,11.2857,4.28571,-2.5
7176,11.2857,4.28571,-2.14286
7177,11.2857,4.28571,-1.78571
7178,11.2857,4.28571,-1.42857
7179,11.2857,4.28571,-1.07143
7180,11.2857,4.28571,-0.714286
7181,11.2857,4.28571,-0.357143
7182,11.2857,4.28571,-0
7183,11.2857,4.28571,0.357143
7184,11.2857,4.28571,0.714286
7185,11.2857,4.28571,1.07143
7186,11.2857,4.28571,1.42857
7187,11.2857,4.28571,1.78571
7188,11.2857,4.28571,2.14286
7189,11.2857,4.28571,2.5
7190,11.2857,4.28571,3.5
7191,11.2857,5,-3.5
7192,11.2857,5,-2.5
7193,11.2857,5,-2.14286
7194,11.2857,5,-1.78571
7195,11.2857,5,-1.42857
7196,11.2857,5,-1.07143
7197,11.2857,5,-0.714286
7198,11.2857,5,-0.357143
7199,11.2857,5,-0
7200,11.2857,5,0.357143
7201,11.2857,5,0.714286
7202,11.2857,5,1.07143
7203,11.2857,5,1.42857
7204,11.2857,5,1.78571
7205,11.2857,5,2.14286
7206,11.2857,5,2.5
7207,11.2857,5,3.5
7208,11.2857,6,-3.5
7209,11.2857,6,-2.5
7210,11.2857,6,-2.14286
7211,11.2857,6,-1.78571
7212,11.2857,6,-1.42857
7213,11.2857,6,-1.07143
7214,11.2857,6,-0.714286
7215,11.2857,6,-0.357143
7216,11.2857,6,-0
7217,11.2857,6,0.357143
7218,11.2857,6,0.714286
7219,11.2857,6,1.07143
7220,11.2857,6,1.42857
7221,11.2857,6,1.78571
7222,11.2857,6,2.14286
7223,11.2857,6,2.5
7224,11.2857,6,3.5
7225,12,-6,-3.5
7226,12,-6,-2.5
7227,12,-6,-2.14286
7228,12,-6,-1.78571
7229,12,-6,-1.42857
7230,12,-6,-1.07143
7231,12,-6,-0.714286
7232,12,-6,-0.357143
7233,12,-6,-0
7234,12,-6,0.357143
7235,12,-6,0.714286
7236,12,-6,1.07143
7237,12,-6,1.42857
7238,12,-6,1.78571
7239,12,-6,2.14286
7240,12,-6,2.5
7241,12,-6,3.5
7242,12,-5,-3.5
7243,12,-5,-2.5
7244,12,-5,-2.14286
7245,12,-5,-1.78571
7246,12,-5,-1.42857
7247,12,-5,-1.07143
7248,12,-5,-0.714286
7249,12,-5,-0.357143
7250,12,-5,-0
7251,12,-5,0.357143
7252,12,-5,0.714286
7253,12,-5,1.07143
7254,12,-5,1.42857
7255,12,-5,1.78571
7256,12,-5,2.14286
7257,12,-5,2.5
7258,12,-5,3.5
7259,12,-4.28571,-3.5
7260,12,-4.28571,-2.5
7261,12,-4.28571,-2.14286
7262,12,-4.28571,-1.78571
7263,12,-4.28571,-1.42857
7264,12,-4.28571,-1.07143
7265,12,-4.28571,-0.714286
7266,12,-4.28571,-0.357143
7267,12,-4.28571,-0
7268,12,-4.28571,0.357143
7269,12,-4.28571,0.714286
7270,12,-4.28571,1.07143
7271,12,-4.28571,1.42857
7272,12,-4.28571,1.78571
7273,12,-4.28571,2.14286
7274,12,-4.28571,2.5
7275,12,-4.28571,3.5
7276,12,-3.57143,-3.5
7277,12,-3.57143,-2.5
7278,12,-3.57143,-2.14286
7279,12,-3.57143,-1.78571
7280,12,-3.57143,-1.42857
7281,12,-3.57143,-1.07143
7282,12,-3.57143,-0.714286
7283,12,-3.57143,-0.357143
7284,12,-3.57143,-0
7285,12,-3.57143,0.357143
7286,12,-3.57143,0.714286
7287,12,-3.57143,1.07143
7288,12,-3.57143,1.42857
7289,12,-3.57143,1.78571
7290,12,-3.57143,2.14286
7291,12,-3.57143,2.5
7292,12,-3.57143,3.5
7293,12,-2.85714,-3.5
7294,12,-2.85714,-2.5
7295,12,-2.85714,-2.14286
7296,12,-2.85714,-1.78571
7297,12,-2.85714,-1.42857
7298,12,-2.85714,-1.07143
7299,12,-2.85714,-0.714286
7300,12,-2.85714,-0.357143
7301,12,-2.85714,-0
7302,12,-2.85714,0.357143
7303,12,-2.85714,0.714286
7304,12,-2.85714,1.07143
7305,12,-2.85714,1.42857
7306,12,-2.85714,1.78571
7307,12,-2.85714,2.14286
7308,12,-2.85714,2.5
7309,12,-2.85714,3.5
7310,12,-2.14286,-3.5
7311,12,-2.14286,-2.5
7312,12,-2.14286,-2.14286
7313,12,-2.14286,-1.78571
7314,12,-2.14286,-1.42857
7315,12,-2.14286,-1.07143
7316,12,-2.14286,-0.714286
7317,12,-2.14286,-0.357143
7318,12,-2.14286,-0
7319,12,-2.14286,0.357143
7320,12,-2.14286,0.714286
7321,12,-2.14286,1.07143
7322,12,-2.14286,1.42857
7323,12,-2.14286,1.78571
7324,12,-2.14286,2.14286
7325,12,-2.14286,2.5
7326,12,-2.14286,3.5
7327,12,-1.42857,-3.5
7328,12,-1.42857,-2.5
7329,12,-1.42857,-2.14286
7330,12,-1.42857,-1.78571
7331,12,-1.42857,-1.42857
7332,12,-1.42857,-1.07143
7333,12,-1.42857,-0.714286
7334,12,-1.42857,-0.357143
7335,12,-1.42857,-0
7336,12,-1.42857,0.357143
7337,12,-1.42857,0.714286
7338,12,-1.42857,1.07143
7339,12,-1.42857,1.42857
7340,12,-1.42857,1.78571
7341,12,-1.42857,2.14286
7342,12,-1.42857,2.5
7343,12,-1.42857,3.5
7344,12,-0.714286,-3.5
7345,12,-0.714286,-2.5
7346,12,-0.714286,-2.14286
7347,12,-0.714286,-1.78571
7348,12,-0.714286,-1.42857
7349,12,-0.714286,-1.07143
7350,12,-0.714286,-0.714286
7351,12,-0.714286,-0.357143
7352,12,-0.714286,-0
7353,12,-0.714286,0.357143
7354,12,-0.714286,0.714286
7355,12,-0.714286,1.07143
7356,12,-0.714286,1.42857
7357,12,-0.714286,1.78571
7358,12,-0.714286,2.14286
7359,12,-0.714286,2.5
7360,12,-0.714286,3.5
7361,12,-0,-3.5
7362,12,-0,-2.5
7363,12,-0,-2.14286
7364,12,-0,-1.78571
7365,12,-0,-1.42857
7366,12,-0,-1.07143
7367,12,-0,-0.714286
7368,12,-0,-0.357143
7369,12,-0,-0
7370,12,-0,0.357143
7371,12,-0,0.714286
7372,12,-0,1.07143
7373,12,-0,1.42857
7374,12,-0,1.78571
7375,12,-0,2.14286
7376,12,-0,2.5
7377,12,-0,3.5
7378,12,0.714286,-3.5
7379,12,0.714286,-2.5
7380,12,0.714286,-2.14286
7381,12,0.714286,-1.78571
7382,12,0.714286,-1.42857
7383,12,0.714286,-1.07143
7384,12,0.714286,-0.714286
7385,12,0.714286,-0.357143
7386,12,0.714286,-0
7387,12,0.714286,0.357143
7388,12,0.714286,0.714286
7389,12,0.714286,1.07143
7390,12,0.714286,1.42857
7391,12,0.714286,1.78571
7392,12,0.714286,2.14286
7393,12,0.714286,2.5
7394,12,0.714286,3.5
7395,12,1.42857,-3.5
7396,12,1.42857,-2.5
7397,12,1.42857,-2.14286
7398,12,1.42857,-1.78571
7399,12,1.42857,-1.42857
7400,12,1.42857,-1.07143
7401,12,1.42857,-0.714286
7402,12,1.42857,-0.357143
7403,12,1.42857,-0
7404,12,1.42857,0.357143
7405,12,1.42857,0.714286
7406,12,1.42857,1.07143
7407,12,1.42857,1.42857
7408,12,1.42857,1.78571
7409,12,1.42857,2.14286
7410,12,1.42857,2.5
7411,12,1.42857,3.5
7412,12,2.14286,-3.5
7413,12,2.14286,-2.5
7414,12,2.14286,-2.14286
7415,12,2.14286,-1.78571
7416,12,2.14286,-1.42857
7417,12,2.14286,-1.07143
7418,12,2.14286,-0.714286
7419,12,2.14286,-0.357143
7420,12,2.14286,-0
7421,12,2.14286,0.357143
7422,12,2.14286,0.714286
7423,12,2.14286,1.07143
7424,12,2.14286,1.42857
7425,12,2.14286,1.78571
7426,12,2.14286,2.14286
7427,12,2.14286,2.5
7428,12,2.14286,3.5
7429,12,2.85714,-3.5
7430,12,2.85714,-2.5
7431,12,2.85714,-2.14286
7432,12,2.85714,-1.78571
7433,12,2.85714,-1.42857
7434,12,2.85714,-1.07143
7435,12,2.85714,-0.714286
7436,12,2.85714,-0.357143
7437,12,2.85714,-0
7438,12,2.85714,0.357143
7439,12,2.85714,0.714286
7440,12,2.85714,1.07143
7441,12,2.85714,1.42857
7442,12,2.85714,1.78571
7443,12,2.85714,2.14286
7444,12,2.85714,2.5
7445,12,2.85714,3.5
7446,12,3.57143,-3.5
7447,12,3.57143,-2.5
7448,12,3.57143,-2.14286
7449,12,3.57143,-1.78571
7450,12,3.57143,-1.42857
7451,12,3.57143,-1.07143
7452,12,3.57143,-0.714286
7453,12,3.57143,-0.357143
7454,12,3.57143,-0
7455,12,3.57143,0.357143
7456,12,3.57143,0.714286
7457,12,3.57143,1.07143
7458,12,3.57143,1.42857
7459,12,3.57143,1.78571
7460,12,3.57143,2.14286
7461,12,3.57143,2.5
7462,12,3.57143,3.5
7463,12,4.28571,-3.5
7464,12,4.28571,-2.5
7465,12,4.28571,-2.14286
7466,12,4.28571,-1.78571
7467,12,4.28571,-1.42857
7468,12,4.28571,-1.07143
7469,12,4.28571,-0.714286
7470,12,4.28571,-0.357143
7471,12,4.28571,-0
7472,12,4.28571,0.357143
7473,12,4.28571,0.714286
7474,12,4.28571,1.07143
7475,12,4.28571,1.42857
7476,12,4.28571,1.78571
7477,12,4.28571,2.14286
7478,12,4.28571,2.5
7479,12,4.28571,3.5
7480,12,5,-3.5
7481,12,5,-2.5
7482,12,5,-2.14286
7483,12,5,-1.78571
7484,12,5,-1.42857
7485,12,5,-1.07143
7486,12,5,-0.714286
7487,12,5,-0.357143
7488,12,5,-0
7489,12,5,0.357143
7490,12,5,0.714286
7491,12,5,1.07143
7492,12,5,1.42857
7493,12,5,1.78571
7494,12,5,2.14286
7495,12,5,2.5
7496,12,5,3.5
7497,12,6,-3.5
7498,12,6,-2.5
7499,12,6,-2.14286
7500,12,6,-1.78571
7501,12,6,-1.42857
7502,12,6,-1.07143
7503,12,6,-0.714286
7504,12,6,-0.357143
7505,12,6,-0
7506,12,6,0.357143
7507,12,6,0.714286
7508,12,6,1.07143
7509,12,6,1.42857
7510,12,6,1.78571
7511,12,6,2.14286
7512,12,6,2.5
7513,12,6,3.5
7514,13.5,-6,-3.5
7515,13.5,-6,-2.5
7516,13.5,-6,-2.14286
7517,13.5,-6,-1.78571
7518,13.5,-6,-1.42857
7519,13.5,-6,-1.07143
7520,13.5,-6,-0.714286
7521,13.5,-6,-0.357143
7522,13.5,-6,-0
7523,13.5,-6,0.357143
7524,13.5,-6,0.714286
7525,13.5,-6,1.07143
7526,13.5,-6,1.42857
7527,13.5,-6,1.78571
7528,13.5,-6,2.14286
7529,13.5,-6,2.5
7530,13.5,-6,3.5
7531,13.5,-5,-3.5
7532,13.5,-5,-2.5
7533,13.5,-5,-2.14286
7534,13.5,-5,-1.78571
7535,13.5,-5,-1.42857
7536,13.5,-5,-1.07143
7537,13.5,-5,-0.714286
7538,13.5,-5,-0.357143
7539,13.5,-5,-0
7540,13.5,-5,0.357143
7541,13.5,-5,0.714286
7542,13.5,-5,1.07143
7543,13.5,-5,1.42857
7544,13.5,-5,1.78571
7545,13.5,-5,2.14286
7546,13.5,-5,2.5
7547,13.5,-5,3.5
7548,13.5,-4.28571,-3.5
7549,13.5,-4.28571,-2.5
7550,13.5,-4.28571,-2.14286
7551,13.5,-4.28571,-1.78571
7552,13.5,-4.28571,-1.42857
7553,13.5,-4.28571,-1.07143
7554,13.5,-4.28571,-0.714286
7555,13.5,-4.28571,-0.357143
7556,13.5,-4.28571,-0
7557,13.5,-4.28571,0.357143
7558,13.5,-4.28571,0.714286
7559,13.5,-4.28571,1.07143
7560,13.5,-4.28571,1.42857
7561,13.5,-4.28571,1.78571
7562,13.5,-4.28571,2.14286
7563,13.5,-4.28571,2.5
7564,13.5,-4.28571,3.5
7565,13.5,-3.57143,-3.5
7566,13.5,-3.57143,-2.5
7567,13.5,-3.57143,-2.14286
7568,13.5,-3.57143,-1.78571
7569,13.5,-3.57143,-1.42857
7570,13.5,-3.57143,-1.07143
7571,13.5,-3.57143,-0.714286
7572,13.5,-3.57143,-0.357143
7573,13.5,-3.57143,-0
7574,13.5,-3.57143,0.357143
7575,13.5,-3.57143,0.714286
7576,13.5,-3.57143,1.07143
7577,13.5,-3.57143,1.42857
7578,13.5,-3.57143,1.78571
7579,13.5,-3.57143,2.14286
7580,13.5,-3.57143,2.5
7581,13.5,-3.57143,3.5
7582,13.5,-2.85714,-3.5
7583,13.5,-2.85714,-2.5
7584,13.5,-2.85714,-2.14286
7585,13.5,-2.85714,-1.78571
7586,13.5,-2.85714,-1.42857
7587,13.5,-2.85714,-1.07143
7588,13.5,-2.85714,-0.714286
7589,13.5,-2.85714,-0.357143
7590,13.5,-2.85714,-0
7591,13.5,-2.85714,0.357143
7592,13.5,-2.85714,0.714286
7593,13.5,-2.85714,1.07143
7594,13.5,-2.85714,1.42857
7595,13.5,-2.85714,1.78571
7596,13.5,-2.85714,2.14286
7597,13.5,-2.85714,2.5
7598,13.5,-2.85714,3.5
7599,13.5,-2.14286,-3.5
7600,13.5,-2.14286,-2.5
7601,13.5,-2.14286,-2.14286
7602,13.5,-2.14286,-1.78571
7603,13.5,-2.14286,-1.42857
7604,13.5,-2.14286,-1.07143
7605,13.5,-2.14286,-0.714286
7606,13.5,-2.14286,-0.357143
7607,13.5,-2.14286,-0
7608,13.5,-2.14286,0.357143
7609,13.5,-2.14286,0.714286
7610,13.5,-2.14286,1.07143
7611,13.5,-2.14286,1.42857
7612,13.5,-2.14286,1.78571
7613,13.5,-2.14286,2.14286
7614,13.5,-2.14286,2.5
7615,13.5,-2.14286,3.5
7616,13.5,-1.42857,-3.5
7617,13.5,-1.42857,-2.5
7618,13.5,-1.42857,-2.14286
7619,13.5,-1.42857,-1.78571
7620,13.5,-1.42857,-1.42857
7621,13.5,-1.42857,-1.07143
7622,13.5,-1.42857,-0.714286
7623,13.5,-1.42857,-0.357143
7624,13.5,-1.42857,-0
7625,13.5,-1.42857,0.357143
7626,13.5,-1.42857,0.714286
7627,13.5,-1.42857,1.07143
7628,13.5,-1.42857,1.42857
7629,13.5,-1.42857,1.78571
7630,13.5,-1.42857,2.14286
7631,13.5,-1.42857,2.5
7632,13.5,-1.42857,3.5
7633,13.5,-0.714286,-3.5
7634,13.5,-0.714286,-2.5
7635,13.5,-0.714286,-2.14286
7636,13.5,-0.714286,-1.78571
7637,13.5,-0.714286,-1.42857
7638,13.5,-0.714286,-1.07143
7639,13.5,-0.714286,-0.714286
7640,13.5,-0.714286,-0.357143
7641,13.5,-0.714286,-0
7642,13.5,-0.714286,0.357143
7643,13.5,-0.714286,0.714286
7644,13.5,-0.714286,1.07143
7645,13.5,-0.714286,1.42857
7646,13.5,-0.714286,1.78571
7647,13.5,-0.714286,2.14286
7648,13.5,-0.714286,2.5
7649,13.5,-0.714286,3.5
7650,13.5,-0,-3.5
7651,13.5,-0,-2.5
7652,13.5,-0,-2.14286
7653,13.5,-0,-1.78571
7654,13.5,-0,-1.42857
7655,13.5,-0,-1.07143
7656,13.5,-0,-0.714286
7657,13.5,-0,-0.357143
7658,13.5,-0,-0
7659,13.5,-0,0.357143
7660,13.5,-0,0.714286
7661,13.5,-0,1.07143
7662,13.5,-0,1.42857
7663,13.5,-0,1.78571
7664,13.5,-0,2.14286
7665,13.5,-0,2.5
7666,13.5,-0,3.5
7667,13.5,0.714286,-3.5
7668,13.5,0.714286,-2.5
7669,13.5,0.714286,-2.14286
7670,13.5,0.714286,-1.78571
7671,13.5,0.714286,-1.42857
7672,13.5,0.714286,-1.07143
7673,13.5,0.714286,-0.714286
7674,13.5,0.714286,-0.357143
7675,13.5,0.714286,-0
7676,13.5,0.714286,0.357143
7677,13.5,0.714286,0.714286
7678,13.5,0.714286,1.07143
7679,13.5,0.714286,1.42857
7680,13.5,0.714286,1.78571
7681,13.5,0.714286,2.14286
7682,13.5,0.714286,2.5
7683,13.5,0.714286,3.5
7684,13.5,1.42857,-3.5
7685,13.5,1.42857,-2.5
7686,13.5,1.42857,-2.14286
7687,13.5,1.42857,-1.78571
7688,13.5,1.42857,-1.42857
7689,13.5,1.42857,-1.07143
7690,13.5,1.42857,-0.714286
7691,13.5,1.42857,-0.357143
7692,13.5,1.42857,-0
7693,13.5,1.42857,0.357143
7694,13.5,1.42857,0.714286
7695,13.5,1.42857,1.07143
7696,13.5,1.42857,1.42857
7697,13.5,1.42857,1.78571
7698,13.5,1.42857,2.14286
7699,13.5,1.42857,2.5
7700,13.5,1.42857,3.5
7701,13.5,2.14286,-3.5
7702,13.5,2.14286,-2.5
7703,13.5,2.14286,-2.14286
7704,13.5,2.14286,-1.78571
7705,13.5,2.14286,-1.42857
7706,13.5,2.14286,-1.07143
7707,13.5,2.14286,-0.714286
7708,13.5,2.14286,-0.357143
7709,13.5,2.14286,-0
7710,13.5,2.14286,0.357143
7711,13.5,2.14286,0.714286
7712,13.5,2.14286,1.07143
7713,13.5,2.14286,1.42857
7714,13.5,2.14286,1.78571
7715,13.5,2.14286,2.14286
7716,13.5,2.14286,2.5
7717,13.5,2.14286,3.5
7718,13.5,2.85714,-3.5
7719,13.5,2.85714,-2.5
7720,13.5,2.85714,-2.14286
7721,13.5,2.85714,-1.78571
7722,13.5,2.85714,-1.42857
7723,13.5,2.85714,-1.07143
7724,13.5,2.85714,-0.714286
7725,13.5,2.85714,-0.357143
7726,13.5,2.85714,-0
7727,13.5,2.85714,0.357143
7728,13.5,2.85714,0.714286
7729,13.5,2.85714,1.07143
7730,13.5,2.85714,1.42857
7731,13.5,2.85714,1.78571
7732,13.5,2.85714,2.14286
7733,13.5,2.85714,2.5
7734,13.5,2.85714,3.5
7735,13.5,3.57143,-3.5
7736,13.5,3.57143,-2.5
7737,13.5,3.57143,-2.14286
7738,13.5,3.57143,-1.78571
7739,13.5,3.57143,-1.42857
7740,13.5,3.57143,-1.07143
7741,13.5,3.57143,-0.714286
7742,13.5,3.57143,-0.357143
7743,13.5,3.57143,-0
7744,13.5,3.57143,0.357143
7745,13.5,3.57143,0.714286
7746,13.5,3.57143,1.07143
7747,13.5,3.57143,1.42857
7748,13.5,3.57143,1.78571
7749,13.5,3.57143,2.14286
7750,13.5,3.57143,2.5
7751,13.5,3.57143,3.5
7752,13.5,4.28571,-3.5
7753,13.5,4.28571,-2.5
7754,13.5,4.28571,-2.14286
7755,13.5,4.28571,-1.78571
7756,13.5,4.28571,-1.42857
7757,13.5,4.28571,-1.07143
7758,13.5,4.28571,-0.714286
7759,13.5,4.28571,-0.357143
7760,13.5,4.28571,-0
7761,13.5,4.28571,0.357143
7762,13.5,4.28571,0.714286
7763,13.5,4.28571,1.07143
7764,13.5,4.28571,1.42857
7765,13.5,4.28571,1.78571
7766,13.5,4.28571,2.14286
7767,13.5,4.28571,2.5
7768,13.5,4.28571,3.5
7769,13.5,5,-3.5
7770,13.5,5,-2.5
7771,13.5,5,-2.14286
7772,13.5,5,-1.78571
7773,13.5,5,-1.42857
7774,13.5,5,-1.07143
7775,13.5,5,-0.714286
7776,13.5,5,-0.357143
7777,13.5,5,-0
7778,13.5,5,0.357143
7779,13.5,5,0.714286
7780,13.5,5,1.07143
7781,13.5,5,1.42857
7782,13.5,5,1.78571
7783,13.5,5,2.14286
7784,13.5,5,2.5
7785,13.5,5,3.5
7786,13.5,6,-3.5
7787,13.5,6,-2.5
7788,13.5,6,-2.14286
7789,13.5,6,-1.78571
7790,13.5,6,-1.42857
7791,13.5,6,-1.07143
7792,13.5,6,-0.714286
7793,13.5,6,-0.357143
7794,13.5,6,-0
7795,13.5,6,0.357143
7796,13.5,6,0.714286
7797,13.5,6,1.07143
7798,13.5,6,1.42857
7799,13.5,6,1.78571
7800,13.5,6,2.14286
7801,13.5,6,2.5
7802,13.5,6,3.5
7803,15,-6,-3.5
7804,15,-6,-2.5
7805,15,-6,-2.14286
7806,15,-6,-1.78571
7807,15,-6,-1.42857
7808,15,-6,-1.07143
7809,15,-6,-0.714286
7810,15,-6,-0.357143
7811,15,-6,-0
7812,15,-6,0.357143
7813,15,-6,0.714286
7814,15,-6,1.07143
7815,15,-6,1.42857
7816,15,-6,1.78571
7817,15,-6,2.14286
7818,15,-6,2.5
7819,15,-6,3.5
7820,15,-5,-3.5
7821,15,-5,-2.5
7822,15,-5,-2.14286
7823,15,-5,-1.78571
7824,15,-5,-1.42857
7825,15,-5,-1.07143
7826,15,-5,-0.714286
7827,15,-5,-0.357143
7828,15,-5,-0
7829,15,-5,0.357143
7830,15,-5,0.714286
7831,15,-5,1.07143
7832,15,-5,1.42857
7833,15,-5,1.78571
7834,15,-5,2.14286
7835,15,-5,2.5
7836,15,-5,3.5
7837,15,-4.28571,-3.5
7838,15,-4.28571,-2.5
7839,15,-4.28571,-2.14286
7840,15,-4.28571,-1.78571
7841,15,-4.28571,-1.42857
7842,15,-4.28571,-1.07143
7843,15,-4.28571,-0.714286
7844,15,-4.28571,-0.357143
7845,15,-4.28571,-0
7846,15,-4.28571,0.357143
7847,15,-4.28571,0.714286
7848,15,-4.28571,1.07143
7849,15,-4.28571,1.42857
7850,15,-4.28571,1.78571
7851,15,-4.28571,2.14286
7852,15,-4.28571,2.5
7853,15,-4.28571,3.5
7854,15,-3.57143,-3.5
7855,15,-3.57143,-2.5
7856,15,-3.57143,-2.14286
7857,15,-3.57143,-1.78571
7858,15,-3.57143,-1.42857
7859,15,-3.57143,-1.07143
7860,15,-3.57143,-0.714286
7861,15,-3.57143,-0.357143
7862,15,-3.57143,-0
7863,15,-3.57143,0.357143
7864,15,-3.57143,0.714286
7865,15,-3.57143,1.07143
7866,15,-3.57143,1.42857
7867,15,-3.57143,1.78571
