H_eV,Z_ix0,Z_ix1,Z_ix2,Z_ix3,Z_ix4,Z_ix5,Z_ix6,Z_ix7,Z_ix8,Z_ix9,Z_ix10,Z_ix11,Z_ix12,Z_ix13,Z_ix14,Z_ix15,Z_ix16,Z_ix17,Z_ix18,Z_ix19,Z_ix20,Z_ix21,Z_ix22,Z_ix23,Z_ix24,Z_ix25,Z_ix26,Z_ix27,Z_ix28,Z_ix29,Z_ix30,Z_ix31,Z_ix32,Z_ix33,Z_ix34,Z_ix35,Z_ix36,Z_ix37,Z_ix38,Z_ix39,Z_ix40
1.597976e-01,3.420739e-03,3.425875e-03,3.443181e-03,3.478442e-03,3.543337e-03,3.655903e-03,3.841007e-03,4.141972e-03,4.602111e-03,5.157109e-03,5.649183e-03,5.906173e-03,6.130778e-03,6.286739e-03,6.400309e-03,6.492441e-03,6.575737e-03,6.629150e-03,6.610723e-03,6.546441e-03,6.478260e-03,6.493247e-03,6.493980e-03,6.483851e-03,6.459172e-03,6.417982e-03,6.354690e-03,6.257544e-03,6.112024e-03,5.893542e-03,5.638959e-03,5.149322e-03,4.596459e-03,4.137723e-03,3.837583e-03,3.652933e-03,3.540613e-03,3.475846e-03,3.440655e-03,3.423378e-03,3.418235e-03
1.622976e-01,3.414336e-03,3.419443e-03,3.436651e-03,3.471710e-03,3.536222e-03,3.648090e-03,3.831949e-03,4.130619e-03,4.586554e-03,5.135246e-03,5.620482e-03,5.873397e-03,6.094142e-03,6.247254e-03,6.358660e-03,6.448979e-03,6.530592e-03,6.582904e-03,6.564858e-03,6.501893e-03,6.435081e-03,6.449769e-03,6.450488e-03,6.440560e-03,6.416370e-03,6.375988e-03,6.313919e-03,6.218604e-03,6.075721e-03,5.860975e-03,5.610413e-03,5.127557e-03,4.580959e-03,4.126405e-03,3.828549e-03,3.645139e-03,3.533514e-03,3.469129e-03,3.434139e-03,3.416960e-03,3.411845e-03
1.647976e-01,3.407968e-03,3.413047e-03,3.430158e-03,3.465017e-03,3.529149e-03,3.640326e-03,3.822954e-03,4.119359e-03,4.571154e-03,5.113659e-03,5.592214e-03,5.841161e-03,6.058156e-03,6.208503e-03,6.317813e-03,6.406378e-03,6.486365e-03,6.537612e-03,6.519936e-03,6.458242e-03,6.392753e-03,6.407152e-03,6.407857e-03,6.398125e-03,6.374408e-03,6.334809e-03,6.273923e-03,6.180381e-03,6.040058e-03,5.828942e-03,5.582296e-03,5.106066e-03,4.565615e-03,4.115180e-03,3.819578e-03,3.637394e-03,3.526457e-03,3.462450e-03,3.427661e-03,3.410578e-03,3.405492e-03
1.672976e-01,3.401636e-03,3.406687e-03,3.423702e-03,3.458362e-03,3.522119e-03,3.632612e-03,3.814022e-03,4.108191e-03,4.555907e-03,5.092341e-03,5.564368e-03,5.809449e-03,6.022799e-03,6.170465e-03,6.277743e-03,6.364611e-03,6.443024e-03,6.493243e-03,6.475923e-03,6.415458e-03,6.351250e-03,6.365370e-03,6.366061e-03,6.356517e-03,6.333259e-03,6.294417e-03,6.234677e-03,6.142854e-03,6.005016e-03,5.797428e-03,5.554597e-03,5.084843e-03,4.550424e-03,4.104045e-03,3.810670e-03,3.629698e-03,3.519443e-03,3.455811e-03,3.421219e-03,3.404232e-03,3.399174e-03
1.697976e-01,3.395340e-03,3.400362e-03,3.417282e-03,3.451746e-03,3.515131e-03,3.624946e-03,3.805153e-03,4.097113e-03,4.540813e-03,5.071288e-03,5.536934e-03,5.778249e-03,5.988055e-03,6.133118e-03,6.238426e-03,6.323650e-03,6.400540e-03,6.449765e-03,6.432790e-03,6.373514e-03,6.310544e-03,6.324394e-03,6.325072e-03,6.315711e-03,6.292896e-03,6.254788e-03,6.196159e-03,6.106003e-03,5.970576e-03,5.766420e-03,5.527307e-03,5.063883e-03,4.535384e-03,4.093001e-03,3.801824e-03,3.622051e-03,3.512471e-03,3.449209e-03,3.414813e-03,3.397921e-03,3.392891e-03
1.722976e-01,3.389078e-03,3.394073e-03,3.410898e-03,3.445167e-03,3.508184e-03,3.617329e-03,3.796345e-03,4.086125e-03,4.525867e-03,5.050494e-03,5.509902e-03,5.747546e-03,5.953905e-03,6.096441e-03,6.199839e-03,6.283470e-03,6.358886e-03,6.407149e-03,6.390507e-03,6.332382e-03,6.270612e-03,6.284200e-03,6.284865e-03,6.275681e-03,6.253296e-03,6.215898e-03,6.158346e-03,6.069807e-03,5.936722e-03,5.735905e-03,5.500415e-03,5.043179e-03,4.520492e-03,4.082045e-03,3.793039e-03,3.614452e-03,3.505539e-03,3.442645e-03,3.408443e-03,3.391644e-03,3.386642e-03
1.747976e-01,3.382850e-03,3.387818e-03,3.404550e-03,3.438626e-03,3.501278e-03,3.609760e-03,3.787598e-03,4.075224e-03,4.511068e-03,5.029954e-03,5.483262e-03,5.717328e-03,5.920332e-03,6.060414e-03,6.161959e-03,6.244046e-03,6.318035e-03,6.365366e-03,6.349047e-03,6.292036e-03,6.231428e-03,6.244762e-03,6.245415e-03,6.236403e-03,6.214434e-03,6.177724e-03,6.121217e-03,6.034247e-03,5.903438e-03,5.705868e-03,5.473911e-03,5.022728e-03,4.505745e-03,4.071177e-03,3.784315e-03,3.606901e-03,3.498649e-03,3.436118e-03,3.402108e-03,3.385403e-03,3.380428e-03
1.772976e-01,3.376657e-03,3.381597e-03,3.398237e-03,3.432122e-03,3.494412e-03,3.602238e-03,3.778912e-03,4.064410e-03,4.496413e-03,5.009662e-03,5.457005e-03,5.687581e-03,5.887321e-03,6.025018e-03,6.124765e-03,6.205355e-03,6.277961e-03,6.324391e-03,6.308384e-03,6.252452e-03,6.192969e-03,6.206058e-03,6.206698e-03,6.197853e-03,6.176287e-03,6.140246e-03,6.084752e-03,5.999305e-03,5.870708e-03,5.676299e-03,5.447787e-03,5.002523e-03,4.491142e-03,4.060395e-03,3.775651e-03,3.599396e-03,3.491799e-03,3.429628e-03,3.395809e-03,3.379196e-03,3.374248e-03
1.797976e-01,3.370498e-03,3.375411e-03,3.391959e-03,3.425655e-03,3.487587e-03,3.594762e-03,3.770284e-03,4.053682e-03,4.481901e-03,4.989614e-03,5.431121e-03,5.658293e-03,5.854857e-03,5.990235e-03,6.088236e-03,6.167374e-03,6.238640e-03,6.284197e-03,6.268492e-03,6.213605e-03,6.155214e-03,6.168065e-03,6.168693e-03,6.160009e-03,6.138834e-03,6.103441e-03,6.048930e-03,5.964963e-03,5.838515e-03,5.647185e-03,5.422034e-03,4.982560e-03,4.476680e-03,4.049699e-03,3.767046e-03,3.591939e-03,3.484989e-03,3.423175e-03,3.389544e-03,3.373023e-03,3.368102e-03
1.822976e-01,3.364372e-03,3.369258e-03,3.385716e-03,3.419224e-03,3.480802e-03,3.587334e-03,3.761716e-03,4.043038e-03,4.467527e-03,4.969805e-03,5.405602e-03,5.629454e-03,5.822923e-03,5.956048e-03,6.052353e-03,6.130082e-03,6.200049e-03,6.244759e-03,6.229348e-03,6.175474e-03,6.118142e-03,6.130761e-03,6.131378e-03,6.122850e-03,6.102055e-03,6.067291e-03,6.013734e-03,5.931205e-03,5.806847e-03,5.618514e-03,5.396642e-03,4.962834e-03,4.462357e-03,4.039086e-03,3.758499e-03,3.584527e-03,3.478219e-03,3.416758e-03,3.383314e-03,3.366883e-03,3.361990e-03
1.847976e-01,3.358280e-03,3.363139e-03,3.379507e-03,3.412829e-03,3.474056e-03,3.579951e-03,3.753206e-03,4.032478e-03,4.453292e-03,4.950229e-03,5.380440e-03,5.601051e-03,5.791506e-03,5.922439e-03,6.017098e-03,6.093459e-03,6.162165e-03,6.206055e-03,6.190927e-03,6.138036e-03,6.081731e-03,6.094125e-03,6.094732e-03,6.086356e-03,6.065929e-03,6.031775e-03,5.979145e-03,5.898012e-03,5.775689e-03,5.590275e-03,5.371604e-03,4.943341e-03,4.448170e-03,4.028557e-03,3.750011e-03,3.577162e-03,3.471488e-03,3.410377e-03,3.377118e-03,3.360777e-03,3.355910e-03
1.872976e-01,3.352220e-03,3.357054e-03,3.373332e-03,3.406470e-03,3.467350e-03,3.572613e-03,3.744753e-03,4.022000e-03,4.439191e-03,4.930884e-03,5.355625e-03,5.573073e-03,5.760593e-03,5.889393e-03,5.982451e-03,6.057485e-03,6.124967e-03,6.168061e-03,6.153210e-03,6.101271e-03,6.045962e-03,6.058139e-03,6.058735e-03,6.050506e-03,6.030437e-03,5.996876e-03,5.945146e-03,5.865372e-03,5.745026e-03,5.562458e-03,5.346911e-03,4.924076e-03,4.434118e-03,4.018109e-03,3.741580e-03,3.569841e-03,3.464796e-03,3.404032e-03,3.370957e-03,3.354704e-03,3.349863e-03
1.897976e-01,3.346193e-03,3.351001e-03,3.367191e-03,3.400147e-03,3.460682e-03,3.565320e-03,3.736357e-03,4.011603e-03,4.425223e-03,4.911763e-03,5.331151e-03,5.545511e-03,5.730169e-03,5.856894e-03,5.948396e-03,6.022140e-03,6.088435e-03,6.130757e-03,6.116173e-03,6.065159e-03,6.010818e-03,6.022783e-03,6.023368e-03,6.015282e-03,5.995561e-03,5.962575e-03,5.911721e-03,5.833267e-03,5.714847e-03,5.535052e-03,5.322556e-03,4.905034e-03,4.420198e-03,4.007742e-03,3.733205e-03,3.562565e-03,3.458143e-03,3.397722e-03,3.364828e-03,3.348664e-03,3.343849e-03
1.922976e-01,3.340199e-03,3.344981e-03,3.361083e-03,3.393858e-03,3.454052e-03,3.558072e-03,3.728017e-03,4.001286e-03,4.411387e-03,4.892863e-03,5.307010e-03,5.518354e-03,5.700222e-03,5.824928e-03,5.914916e-03,5.987407e-03,6.052549e-03,6.094122e-03,6.079797e-03,6.029680e-03,5.976279e-03,5.988038e-03,5.988614e-03,5.980667e-03,5.961283e-03,5.928857e-03,5.878853e-03,5.801683e-03,5.685139e-03,5.508048e-03,5.298531e-03,4.886211e-03,4.406409e-03,3.997455e-03,3.724887e-03,3.555334e-03,3.451528e-03,3.391447e-03,3.358734e-03,3.342656e-03,3.337867e-03
1.947976e-01,3.334237e-03,3.338993e-03,3.355009e-03,3.387604e-03,3.447460e-03,3.550868e-03,3.719733e-03,3.991049e-03,4.397679e-03,4.874180e-03,5.283193e-03,5.491592e-03,5.670740e-03,5.793479e-03,5.881995e-03,5.953267e-03,6.017290e-03,6.058136e-03,6.044062e-03,5.994817e-03,5.942329e-03,5.953889e-03,5.954454e-03,5.946642e-03,5.927586e-03,5.895704e-03,5.846528e-03,5.770607e-03,5.655889e-03,5.481434e-03,5.274827e-03,4.867603e-03,4.392747e-03,3.987247e-03,3.716623e-03,3.548146e-03,3.444951e-03,3.385206e-03,3.352672e-03,3.336681e-03,3.331918e-03
1.972976e-01,3.328306e-03,3.333037e-03,3.348967e-03,3.381385e-03,3.440906e-03,3.543707e-03,3.711504e-03,3.980890e-03,4.384099e-03,4.855709e-03,5.259694e-03,5.465215e-03,5.641711e-03,5.762534e-03,5.849618e-03,5.919706e-03,5.982640e-03,6.022780e-03,6.008951e-03,5.960552e-03,5.908951e-03,5.920316e-03,5.920872e-03,5.913192e-03,5.894454e-03,5.863101e-03,5.814729e-03,5.740025e-03,5.627086e-03,5.455203e-03,5.251440e-03,4.849207e-03,4.379212e-03,3.977117e-03,3.708415e-03,3.541002e-03,3.438411e-03,3.379000e-03,3.346642e-03,3.330737e-03,3.326000e-03
1.997976e-01,3.322407e-03,3.327113e-03,3.342958e-03,3.375200e-03,3.434389e-03,3.536590e-03,3.703329e-03,3.970808e-03,4.370644e-03,4.837446e-03,5.236506e-03,5.439215e-03,5.613123e-03,5.732079e-03,5.817770e-03,5.886705e-03,5.948582e-03,5.988036e-03,5.974444e-03,5.926867e-03,5.876129e-03,5.887306e-03,5.887852e-03,5.880300e-03,5.861872e-03,5.831033e-03,5.783445e-03,5.709925e-03,5.598719e-03,5.429345e-03,5.228360e-03,4.831017e-03,4.365802e-03,3.967064e-03,3.700260e-03,3.533901e-03,3.431908e-03,3.372828e-03,3.340646e-03,3.324826e-03,3.320113e-03
2.022976e-01,3.316540e-03,3.321220e-03,3.336981e-03,3.369049e-03,3.427909e-03,3.529515e-03,3.695209e-03,3.960802e-03,4.357311e-03,4.819388e-03,5.213622e-03,5.413582e-03,5.584965e-03,5.702103e-03,5.786436e-03,5.854251e-03,5.915099e-03,5.953886e-03,5.940525e-03,5.893748e-03,5.843848e-03,5.854841e-03,5.855379e-03,5.847950e-03,5.829824e-03,5.799486e-03,5.752659e-03,5.680293e-03,5.570776e-03,5.403851e-03,5.205582e-03,4.813031e-03,4.352514e-03,3.957086e-03,3.692160e-03,3.526842e-03,3.425442e-03,3.366690e-03,3.334681e-03,3.318945e-03,3.314257e-03
2.047976e-01,3.310703e-03,3.315359e-03,3.331036e-03,3.362931e-03,3.421465e-03,3.522483e-03,3.687141e-03,3.950871e-03,4.344100e-03,4.801531e-03,5.191036e-03,5.388309e-03,5.557227e-03,5.672592e-03,5.755603e-03,5.822327e-03,5.882175e-03,5.920314e-03,5.907177e-03,5.861177e-03,5.812093e-03,5.822908e-03,5.823437e-03,5.816129e-03,5.798296e-03,5.768445e-03,5.722360e-03,5.651117e-03,5.543248e-03,5.378713e-03,5.183099e-03,4.795244e-03,4.339346e-03,3.947183e-03,3.684112e-03,3.519826e-03,3.419012e-03,3.360585e-03,3.328748e-03,3.313096e-03,3.308433e-03
2.072976e-01,3.304897e-03,3.309528e-03,3.325122e-03,3.356846e-03,3.415058e-03,3.515492e-03,3.679126e-03,3.941015e-03,4.331009e-03,4.783870e-03,5.168740e-03,5.363386e-03,5.529898e-03,5.643534e-03,5.725258e-03,5.790920e-03,5.849795e-03,5.887303e-03,5.874384e-03,5.829141e-03,5.780850e-03,5.791492e-03,5.792012e-03,5.784822e-03,5.767275e-03,5.737897e-03,5.692535e-03,5.622387e-03,5.516123e-03,5.353922e-03,5.160906e-03,4.777652e-03,4.326297e-03,3.937355e-03,3.676116e-03,3.512851e-03,3.412619e-03,3.354513e-03,3.322847e-03,3.307277e-03,3.302639e-03
2.097976e-01,3.299121e-03,3.303728e-03,3.319240e-03,3.350795e-03,3.408687e-03,3.508543e-03,3.671163e-03,3.931232e-03,4.318035e-03,4.766403e-03,5.146729e-03,5.338806e-03,5.502968e-03,5.614919e-03,5.695388e-03,5.760016e-03,5.817943e-03,5.854839e-03,5.842132e-03,5.797624e-03,5.750106e-03,5.760578e-03,5.761090e-03,5.754014e-03,5.736745e-03,5.707830e-03,5.663172e-03,5.594090e-03,5.489393e-03,5.329472e-03,5.138994e-03,4.760253e-03,4.313365e-03,3.927599e-03,3.668173e-03,3.505918e-03,3.406261e-03,3.348473e-03,3.316977e-03,3.301489e-03,3.296875e-03
2.122976e-01,3.293376e-03,3.297959e-03,3.313389e-03,3.344775e-03,3.402351e-03,3.501635e-03,3.663251e-03,3.921522e-03,4.305177e-03,4.749126e-03,5.124997e-03,5.314560e-03,5.476428e-03,5.586734e-03,5.665980e-03,5.729601e-03,5.786607e-03,5.822905e-03,5.810405e-03,5.766613e-03,5.719847e-03,5.730155e-03,5.730659e-03,5.723694e-03,5.706696e-03,5.678230e-03,5.634258e-03,5.566216e-03,5.463048e-03,5.305353e-03,5.117360e-03,4.743043e-03,4.300549e-03,3.917915e-03,3.660280e-03,3.499025e-03,3.399938e-03,3.342467e-03,3.311138e-03,3.295731e-03,3.291141e-03
2.147976e-01,3.287661e-03,3.292220e-03,3.307569e-03,3.338789e-03,3.396050e-03,3.494768e-03,3.655390e-03,3.911883e-03,4.292433e-03,4.732036e-03,5.103538e-03,5.290642e-03,5.450268e-03,5.558969e-03,5.637024e-03,5.699663e-03,5.755771e-03,5.791489e-03,5.779189e-03,5.736094e-03,5.690061e-03,5.700208e-03,5.700704e-03,5.693848e-03,5.677114e-03,5.649086e-03,5.605782e-03,5.538755e-03,5.437079e-03,5.281558e-03,5.095996e-03,4.726018e-03,4.287846e-03,3.908303e-03,3.652439e-03,3.492173e-03,3.393651e-03,3.336492e-03,3.305330e-03,3.290004e-03,3.285437e-03
2.172976e-01,3.281975e-03,3.286510e-03,3.301779e-03,3.332834e-03,3.389784e-03,3.487940e-03,3.647580e-03,3.902315e-03,4.279801e-03,4.715129e-03,5.082347e-03,5.267045e-03,5.424480e-03,5.531615e-03,5.608507e-03,5.670190e-03,5.725424e-03,5.760576e-03,5.748472e-03,5.706055e-03,5.660736e-03,5.670726e-03,5.671215e-03,5.664465e-03,5.647987e-03,5.620386e-03,5.577734e-03,5.511696e-03,5.411476e-03,5.258081e-03,5.074898e-03,4.709175e-03,4.275255e-03,3.898761e-03,3.644647e-03,3.485361e-03,3.387399e-03,3.330550e-03,3.299552e-03,3.284306e-03,3.279763e-03
2.197976e-01,3.276318e-03,3.280830e-03,3.296020e-03,3.326911e-03,3.383553e-03,3.481153e-03,3.639820e-03,3.892817e-03,4.267281e-03,4.698401e-03,5.061417e-03,5.243760e-03,5.399054e-03,5.504660e-03,5.580418e-03,5.641169e-03,5.695551e-03,5.730152e-03,5.718238e-03,5.676483e-03,5.631859e-03,5.641697e-03,5.642178e-03,5.635531e-03,5.619304e-03,5.592120e-03,5.550103e-03,5.485030e-03,5.386232e-03,5.234914e-03,5.054060e-03,4.692510e-03,4.262774e-03,3.889289e-03,3.636905e-03,3.478589e-03,3.381180e-03,3.324639e-03,3.293804e-03,3.278637e-03,3.274118e-03
2.222976e-01,3.270691e-03,3.275180e-03,3.290291e-03,3.321019e-03,3.377356e-03,3.474405e-03,3.632108e-03,3.883388e-03,4.254870e-03,4.681851e-03,5.040744e-03,5.220781e-03,5.373983e-03,5.478096e-03,5.552747e-03,5.612589e-03,5.666141e-03,5.700206e-03,5.688477e-03,5.647365e-03,5.603420e-03,5.613110e-03,5.613583e-03,5.607036e-03,5.591054e-03,5.564275e-03,5.522879e-03,5.458748e-03,5.361338e-03,5.212051e-03,5.033476e-03,4.676022e-03,4.250402e-03,3.879885e-03,3.629213e-03,3.471856e-03,3.374996e-03,3.318760e-03,3.288086e-03,3.272998e-03,3.268502e-03
2.247976e-01,3.265093e-03,3.269558e-03,3.284592e-03,3.315159e-03,3.371193e-03,3.467697e-03,3.624446e-03,3.874027e-03,4.242566e-03,4.665474e-03,5.020322e-03,5.198101e-03,5.349257e-03,5.451912e-03,5.525484e-03,5.584439e-03,5.637182e-03,5.670724e-03,5.659176e-03,5.618692e-03,5.575407e-03,5.584952e-03,5.585419e-03,5.578970e-03,5.563225e-03,5.536843e-03,5.496051e-03,5.432839e-03,5.336786e-03,5.189485e-03,5.013142e-03,4.659706e-03,4.238137e-03,3.870550e-03,3.621569e-03,3.465162e-03,3.368846e-03,3.312911e-03,3.282398e-03,3.267388e-03,3.262915e-03
2.272976e-01,3.259523e-03,3.263966e-03,3.278922e-03,3.309330e-03,3.365063e-03,3.461027e-03,3.616832e-03,3.864733e-03,4.230368e-03,4.649268e-03,5.000146e-03,5.175715e-03,5.324870e-03,5.426101e-03,5.498618e-03,5.556709e-03,5.608662e-03,5.641695e-03,5.630323e-03,5.590451e-03,5.547810e-03,5.557214e-03,5.557674e-03,5.551320e-03,5.535808e-03,5.509812e-03,5.469610e-03,5.407296e-03,5.312568e-03,5.167209e-03,4.993052e-03,4.643560e-03,4.225978e-03,3.861281e-03,3.613973e-03,3.458506e-03,3.362729e-03,3.307094e-03,3.276740e-03,3.261806e-03,3.257356e-03
2.297976e-01,3.253982e-03,3.258402e-03,3.273281e-03,3.303531e-03,3.358967e-03,3.454395e-03,3.609266e-03,3.855506e-03,4.218276e-03,4.633229e-03,4.980211e-03,5.153616e-03,5.300813e-03,5.400652e-03,5.472141e-03,5.529387e-03,5.580571e-03,5.613107e-03,5.601907e-03,5.562631e-03,5.520619e-03,5.529885e-03,5.530338e-03,5.524078e-03,5.508792e-03,5.483173e-03,5.443548e-03,5.382110e-03,5.288677e-03,5.145218e-03,4.973202e-03,4.627580e-03,4.213922e-03,3.852079e-03,3.606424e-03,3.451889e-03,3.356646e-03,3.301307e-03,3.271110e-03,3.256253e-03,3.251826e-03
2.322976e-01,3.248469e-03,3.252866e-03,3.267669e-03,3.297762e-03,3.352904e-03,3.447801e-03,3.601747e-03,3.846345e-03,4.206286e-03,4.617356e-03,4.960513e-03,5.131797e-03,5.277079e-03,5.375558e-03,5.446042e-03,5.502465e-03,5.552898e-03,5.584950e-03,5.573917e-03,5.535223e-03,5.493824e-03,5.502956e-03,5.503402e-03,5.497233e-03,5.482168e-03,5.456917e-03,5.417854e-03,5.357273e-03,5.265105e-03,5.123505e-03,4.953587e-03,4.611764e-03,4.201969e-03,3.842942e-03,3.598923e-03,3.445310e-03,3.350595e-03,3.295550e-03,3.265510e-03,3.250729e-03,3.246324e-03
2.347976e-01,3.242983e-03,3.247359e-03,3.262086e-03,3.292024e-03,3.346873e-03,3.441245e-03,3.594275e-03,3.837249e-03,4.194398e-03,4.601644e-03,4.941047e-03,5.110253e-03,5.253662e-03,5.350811e-03,5.420313e-03,5.475932e-03,5.525632e-03,5.557212e-03,5.546342e-03,5.508215e-03,5.467416e-03,5.476416e-03,5.476856e-03,5.470775e-03,5.455926e-03,5.431035e-03,5.392521e-03,5.332776e-03,5.241846e-03,5.102065e-03,4.934202e-03,4.596109e-03,4.190118e-03,3.833870e-03,3.591469e-03,3.438768e-03,3.344577e-03,3.289823e-03,3.259938e-03,3.245232e-03,3.240849e-03
2.372976e-01,3.237526e-03,3.241879e-03,3.256532e-03,3.286316e-03,3.340875e-03,3.434726e-03,3.586849e-03,3.828217e-03,4.182610e-03,4.586092e-03,4.921809e-03,5.088978e-03,5.230553e-03,5.326403e-03,5.394946e-03,5.449780e-03,5.498765e-03,5.529883e-03,5.519173e-03,5.481600e-03,5.441384e-03,5.450256e-03,5.450690e-03,5.444696e-03,5.430058e-03,5.405517e-03,5.367540e-03,5.308613e-03,5.218892e-03,5.080891e-03,4.915043e-03,4.580613e-03,4.178366e-03,3.824861e-03,3.584060e-03,3.432263e-03,3.338591e-03,3.284126e-03,3.254394e-03,3.239763e-03,3.235403e-03
2.397976e-01,3.232096e-03,3.236427e-03,3.251006e-03,3.280637e-03,3.334910e-03,3.428244e-03,3.579469e-03,3.819248e-03,4.170921e-03,4.570696e-03,4.902793e-03,5.067966e-03,5.207747e-03,5.302325e-03,5.369931e-03,5.423998e-03,5.472285e-03,5.502953e-03,5.492399e-03,5.455366e-03,5.415721e-03,5.424468e-03,5.424896e-03,5.418986e-03,5.404554e-03,5.380356e-03,5.342903e-03,5.284775e-03,5.196237e-03,5.059980e-03,4.896105e-03,4.565272e-03,4.166712e-03,3.815916e-03,3.576697e-03,3.425795e-03,3.332638e-03,3.278458e-03,3.248879e-03,3.234322e-03,3.229983e-03
2.422976e-01,3.226693e-03,3.231003e-03,3.245508e-03,3.274987e-03,3.328975e-03,3.421799e-03,3.572134e-03,3.810342e-03,4.159329e-03,4.555455e-03,4.883996e-03,5.047213e-03,5.185236e-03,5.278571e-03,5.345261e-03,5.398579e-03,5.446184e-03,5.476413e-03,5.466011e-03,5.429506e-03,5.390418e-03,5.399042e-03,5.399464e-03,5.393637e-03,5.379406e-03,5.355543e-03,5.318602e-03,5.261255e-03,5.173875e-03,5.039324e-03,4.877385e-03,4.550085e-03,4.155156e-03,3.807034e-03,3.569380e-03,3.419363e-03,3.326716e-03,3.272820e-03,3.243392e-03,3.228908e-03,3.224591e-03
2.447976e-01,3.221317e-03,3.225605e-03,3.240038e-03,3.269367e-03,3.323073e-03,3.415390e-03,3.564844e-03,3.801499e-03,4.147834e-03,4.540365e-03,4.865413e-03,5.026712e-03,5.163015e-03,5.255134e-03,5.320928e-03,5.373514e-03,5.420454e-03,5.450254e-03,5.439999e-03,5.404009e-03,5.365466e-03,5.373971e-03,5.374387e-03,5.368641e-03,5.354606e-03,5.331070e-03,5.294630e-03,5.238046e-03,5.151799e-03,5.018919e-03,4.858877e-03,4.535048e-03,4.143695e-03,3.798213e-03,3.562107e-03,3.412968e-03,3.320825e-03,3.267211e-03,3.237932e-03,3.223521e-03,3.219225e-03
2.472976e-01,3.215968e-03,3.220235e-03,3.234595e-03,3.263775e-03,3.317202e-03,3.409016e-03,3.557599e-03,3.792716e-03,4.136433e-03,4.525423e-03,4.847041e-03,5.006460e-03,5.141077e-03,5.232006e-03,5.296925e-03,5.348795e-03,5.395084e-03,5.424466e-03,5.414356e-03,5.378869e-03,5.340857e-03,5.349246e-03,5.349656e-03,5.343989e-03,5.330146e-03,5.306929e-03,5.270978e-03,5.215142e-03,5.130003e-03,4.998760e-03,4.840579e-03,4.520159e-03,4.132328e-03,3.789453e-03,3.554878e-03,3.406608e-03,3.314966e-03,3.261630e-03,3.232500e-03,3.218161e-03,3.213887e-03
2.497976e-01,3.210645e-03,3.214891e-03,3.229179e-03,3.258212e-03,3.311362e-03,3.402679e-03,3.550398e-03,3.783994e-03,4.125126e-03,4.510629e-03,4.828876e-03,4.986450e-03,5.119416e-03,5.209181e-03,5.273243e-03,5.324414e-03,5.370068e-03,5.399040e-03,5.389071e-03,5.354076e-03,5.316584e-03,5.324858e-03,5.325263e-03,5.319673e-03,5.306018e-03,5.283114e-03,5.247642e-03,5.192536e-03,5.108481e-03,4.978842e-03,4.822486e-03,4.505415e-03,4.121054e-03,3.780754e-03,3.547693e-03,3.400284e-03,3.309138e-03,3.256078e-03,3.227095e-03,3.212828e-03,3.208575e-03
2.522976e-01,3.205349e-03,3.209574e-03,3.223791e-03,3.252678e-03,3.305552e-03,3.396376e-03,3.543240e-03,3.775332e-03,4.113911e-03,4.495978e-03,4.810913e-03,4.966678e-03,5.098027e-03,5.186651e-03,5.249876e-03,5.300363e-03,5.345396e-03,5.373969e-03,5.364138e-03,5.329623e-03,5.292639e-03,5.300802e-03,5.301201e-03,5.295686e-03,5.282215e-03,5.259616e-03,5.224612e-03,5.170221e-03,5.087228e-03,4.959160e-03,4.804594e-03,4.490816e-03,4.109872e-03,3.772114e-03,3.540552e-03,3.393994e-03,3.303340e-03,3.250554e-03,3.221718e-03,3.207521e-03,3.203289e-03
2.547976e-01,3.200079e-03,3.204283e-03,3.218430e-03,3.247171e-03,3.299773e-03,3.390108e-03,3.536125e-03,3.766729e-03,4.102787e-03,4.481470e-03,4.793150e-03,4.947139e-03,5.076904e-03,5.164412e-03,5.226817e-03,5.276636e-03,5.321061e-03,5.349243e-03,5.339547e-03,5.305502e-03,5.269014e-03,5.277068e-03,5.277462e-03,5.272021e-03,5.258729e-03,5.236429e-03,5.201883e-03,5.148191e-03,5.066238e-03,4.939710e-03,4.786900e-03,4.476357e-03,4.098781e-03,3.763533e-03,3.533453e-03,3.387740e-03,3.297572e-03,3.245059e-03,3.216366e-03,3.202240e-03,3.198029e-03
2.572976e-01,3.194835e-03,3.199018e-03,3.213095e-03,3.241692e-03,3.294024e-03,3.383875e-03,3.529054e-03,3.758185e-03,4.091753e-03,4.467101e-03,4.775581e-03,4.927830e-03,5.056041e-03,5.142456e-03,5.204059e-03,5.253224e-03,5.297056e-03,5.324856e-03,5.315292e-03,5.281706e-03,5.245703e-03,5.253651e-03,5.254039e-03,5.248670e-03,5.235553e-03,5.213546e-03,5.179448e-03,5.126441e-03,5.045506e-03,4.920487e-03,4.769400e-03,4.462037e-03,4.087779e-03,3.755011e-03,3.526397e-03,3.381520e-03,3.291835e-03,3.239591e-03,3.211042e-03,3.196985e-03,3.192795e-03
