H_eV,fe_ix0,fe_ix1,fe_ix2,fe_ix3,fe_ix4,fe_ix5,fe_ix6,fe_ix7,fe_ix8,fe_ix9,fe_ix10,fe_ix11,fe_ix12,fe_ix13,fe_ix14,fe_ix15,fe_ix16,fe_ix17,fe_ix18,fe_ix19,fe_ix20,fe_ix21,fe_ix22,fe_ix23,fe_ix24,fe_ix25,fe_ix26,fe_ix27,fe_ix28,fe_ix29,fe_ix30,fe_ix31,fe_ix32,fe_ix33,fe_ix34,fe_ix35,fe_ix36,fe_ix37,fe_ix38,fe_ix39,fe_ix40
1.822976e-01,8.510909e-04,8.511485e-04,8.515505e-04,8.530922e-04,8.583782e-04,8.756613e-04,9.284444e-04,1.063820e-03,1.298056e-03,1.519145e-03,1.635881e-03,1.679285e-03,1.693105e-03,1.697136e-03,1.698129e-03,1.698197e-03,1.697983e-03,1.697683e-03,1.697356e-03,1.697023e-03,1.696691e-03,1.696359e-03,1.696024e-03,1.695681e-03,1.695314e-03,1.694865e-03,1.694141e-03,1.692503e-03,1.687850e-03,1.673462e-03,1.629635e-03,1.512845e-03,1.292285e-03,1.058804e-03,9.238368e-04,8.711115e-04,8.537257e-04,8.482817e-04,8.465648e-04,8.459829e-04,8.457440e-04
1.847976e-01,7.726868e-04,7.727392e-04,7.731042e-04,7.745040e-04,7.793031e-04,7.949942e-04,8.429150e-04,9.658200e-04,1.178478e-03,1.379201e-03,1.485184e-03,1.524591e-03,1.537139e-03,1.540799e-03,1.541703e-03,1.541766e-03,1.541574e-03,1.541302e-03,1.541007e-03,1.540707e-03,1.540407e-03,1.540107e-03,1.539804e-03,1.539494e-03,1.539163e-03,1.538757e-03,1.538101e-03,1.536615e-03,1.532392e-03,1.519331e-03,1.479541e-03,1.373509e-03,1.173263e-03,9.612863e-04,8.387501e-04,7.908810e-04,7.750965e-04,7.701540e-04,7.685954e-04,7.680671e-04,7.678503e-04
1.872976e-01,7.015005e-04,7.015481e-04,7.018796e-04,7.031505e-04,7.075075e-04,7.217531e-04,7.652592e-04,8.768414e-04,1.069908e-03,1.252139e-03,1.348359e-03,1.384137e-03,1.395530e-03,1.398855e-03,1.399676e-03,1.399735e-03,1.399562e-03,1.399317e-03,1.399050e-03,1.398779e-03,1.398508e-03,1.398237e-03,1.397963e-03,1.397684e-03,1.397384e-03,1.397017e-03,1.396423e-03,1.395075e-03,1.391242e-03,1.379385e-03,1.343261e-03,1.246996e-03,1.065196e-03,8.727439e-04,7.614943e-04,7.180345e-04,7.037041e-04,6.992169e-04,6.978019e-04,6.973223e-04,6.971255e-04
1.897976e-01,6.368683e-04,6.369116e-04,6.372126e-04,6.383666e-04,6.423222e-04,6.552554e-04,6.947532e-04,7.960552e-04,9.713342e-04,1.136776e-03,1.224132e-03,1.256614e-03,1.266958e-03,1.269978e-03,1.270725e-03,1.270780e-03,1.270624e-03,1.270402e-03,1.270162e-03,1.269917e-03,1.269672e-03,1.269427e-03,1.269180e-03,1.268928e-03,1.268657e-03,1.268324e-03,1.267786e-03,1.266564e-03,1.263085e-03,1.252321e-03,1.219526e-03,1.132129e-03,9.670754e-04,7.923516e-04,6.913499e-04,6.518935e-04,6.388831e-04,6.348093e-04,6.335247e-04,6.330895e-04,6.329109e-04
1.922976e-01,5.781877e-04,5.782271e-04,5.785004e-04,5.795481e-04,5.831393e-04,5.948810e-04,6.307396e-04,7.227078e-04,8.818372e-04,1.032036e-03,1.111344e-03,1.140834e-03,1.150226e-03,1.152968e-03,1.153647e-03,1.153698e-03,1.153557e-03,1.153358e-03,1.153141e-03,1.152919e-03,1.152699e-03,1.152477e-03,1.152254e-03,1.152026e-03,1.151781e-03,1.151480e-03,1.150993e-03,1.149884e-03,1.146727e-03,1.136955e-03,1.107182e-03,1.027837e-03,8.779883e-04,7.193602e-04,6.276629e-04,5.918413e-04,5.800295e-04,5.763311e-04,5.751649e-04,5.747698e-04,5.746077e-04
1.947976e-01,5.249111e-04,5.249469e-04,5.251951e-04,5.261463e-04,5.294067e-04,5.400665e-04,5.726210e-04,6.561151e-04,8.005820e-04,9.369417e-04,1.008942e-03,1.035716e-03,1.044243e-03,1.046734e-03,1.047351e-03,1.047398e-03,1.047271e-03,1.047091e-03,1.046895e-03,1.046695e-03,1.046496e-03,1.046296e-03,1.046094e-03,1.045888e-03,1.045667e-03,1.045395e-03,1.044953e-03,1.043947e-03,1.041082e-03,1.032212e-03,1.005182e-03,9.331468e-04,7.971034e-04,6.530892e-04,5.698396e-04,5.373182e-04,5.265946e-04,5.232370e-04,5.221783e-04,5.218196e-04,5.216725e-04
1.972976e-01,4.765413e-04,4.765739e-04,4.767992e-04,4.776628e-04,4.806229e-04,4.903004e-04,5.198553e-04,5.956557e-04,7.268105e-04,8.506053e-04,9.159714e-04,9.402787e-04,9.480210e-04,9.502828e-04,9.508444e-04,9.508879e-04,9.507738e-04,9.506112e-04,9.504340e-04,9.502536e-04,9.500734e-04,9.498926e-04,9.497105e-04,9.495242e-04,9.493242e-04,9.490781e-04,9.486780e-04,9.477657e-04,9.451649e-04,9.371126e-04,9.125737e-04,8.471759e-04,7.236665e-04,5.929204e-04,5.173407e-04,4.878155e-04,4.780800e-04,4.750317e-04,4.740706e-04,4.737451e-04,4.736116e-04
1.997976e-01,4.326269e-04,4.326565e-04,4.328611e-04,4.336452e-04,4.363325e-04,4.451183e-04,4.719497e-04,5.407651e-04,6.598340e-04,7.722212e-04,8.315643e-04,8.536322e-04,8.606616e-04,8.627158e-04,8.632263e-04,8.632666e-04,8.631638e-04,8.630170e-04,8.628570e-04,8.626940e-04,8.625312e-04,8.623679e-04,8.622034e-04,8.620350e-04,8.618542e-04,8.616316e-04,8.612691e-04,8.604417e-04,8.580811e-04,8.507714e-04,8.284940e-04,7.691220e-04,6.569923e-04,5.382925e-04,4.696763e-04,4.428714e-04,4.340329e-04,4.312656e-04,4.303931e-04,4.300976e-04,4.299764e-04
2.022976e-01,3.927577e-04,3.927846e-04,3.929705e-04,3.936823e-04,3.961221e-04,4.040983e-04,4.284570e-04,4.909308e-04,5.990271e-04,7.010576e-04,7.549323e-04,7.749671e-04,7.813493e-04,7.832148e-04,7.836789e-04,7.837162e-04,7.836236e-04,7.834911e-04,7.833466e-04,7.831993e-04,7.830523e-04,7.829047e-04,7.827560e-04,7.826039e-04,7.824405e-04,7.822391e-04,7.819107e-04,7.811601e-04,7.790177e-04,7.723821e-04,7.521577e-04,6.982566e-04,5.964585e-04,4.886956e-04,4.264016e-04,4.020665e-04,3.940424e-04,3.915301e-04,3.907380e-04,3.904698e-04,3.903599e-04
2.047976e-01,3.565615e-04,3.565860e-04,3.567547e-04,3.574010e-04,3.596159e-04,3.668571e-04,3.889711e-04,4.456875e-04,5.438219e-04,6.364497e-04,6.853598e-04,7.035487e-04,7.093433e-04,7.110374e-04,7.114594e-04,7.114939e-04,7.114104e-04,7.112908e-04,7.111603e-04,7.110273e-04,7.108944e-04,7.107611e-04,7.106267e-04,7.104892e-04,7.103415e-04,7.101593e-04,7.098618e-04,7.091809e-04,7.072365e-04,7.012128e-04,6.828524e-04,6.339182e-04,5.415001e-04,4.436668e-04,3.871127e-04,3.650199e-04,3.577352e-04,3.554544e-04,3.547354e-04,3.544919e-04,3.543921e-04
2.072976e-01,3.237000e-04,3.237223e-04,3.238755e-04,3.244623e-04,3.264731e-04,3.330470e-04,3.531230e-04,4.046124e-04,4.937027e-04,5.777941e-04,6.221970e-04,6.387100e-04,6.439710e-04,6.455095e-04,6.458931e-04,6.459250e-04,6.458498e-04,6.457418e-04,6.456239e-04,6.455037e-04,6.453837e-04,6.452632e-04,6.451418e-04,6.450176e-04,6.448840e-04,6.447191e-04,6.444496e-04,6.438320e-04,6.420672e-04,6.365991e-04,6.199309e-04,5.755060e-04,4.916040e-04,4.027855e-04,3.514426e-04,3.313856e-04,3.247722e-04,3.227016e-04,3.220489e-04,3.218279e-04,3.217373e-04
2.097976e-01,2.938663e-04,2.938866e-04,2.940257e-04,2.945584e-04,2.963840e-04,3.023520e-04,3.205777e-04,3.673217e-04,4.482013e-04,5.245427e-04,5.648536e-04,5.798451e-04,5.846216e-04,5.860188e-04,5.863675e-04,5.863969e-04,5.863292e-04,5.862317e-04,5.861252e-04,5.860166e-04,5.859081e-04,5.857993e-04,5.856896e-04,5.855773e-04,5.854566e-04,5.853074e-04,5.850632e-04,5.845030e-04,5.829013e-04,5.779374e-04,5.628056e-04,5.224746e-04,4.463041e-04,3.656701e-04,3.190584e-04,3.008496e-04,2.948456e-04,2.929658e-04,2.923733e-04,2.921727e-04,2.920905e-04
2.122976e-01,2.667815e-04,2.667999e-04,2.669263e-04,2.674099e-04,2.690673e-04,2.744853e-04,2.910312e-04,3.334671e-04,4.068924e-04,4.761979e-04,5.127937e-04,5.264039e-04,5.307406e-04,5.320094e-04,5.323264e-04,5.323536e-04,5.322926e-04,5.322045e-04,5.321083e-04,5.320102e-04,5.319122e-04,5.318138e-04,5.317147e-04,5.316132e-04,5.315040e-04,5.313690e-04,5.311477e-04,5.306396e-04,5.291859e-04,5.246798e-04,5.109427e-04,4.743285e-04,4.051773e-04,3.319738e-04,2.896574e-04,2.731265e-04,2.676759e-04,2.659694e-04,2.654314e-04,2.652493e-04,2.651748e-04
2.147976e-01,2.421925e-04,2.422092e-04,2.423239e-04,2.427630e-04,2.442676e-04,2.491863e-04,2.642073e-04,3.027320e-04,3.693899e-04,4.323078e-04,4.655309e-04,4.778869e-04,4.818243e-04,4.829765e-04,4.832647e-04,4.832897e-04,4.832348e-04,4.831552e-04,4.830683e-04,4.829797e-04,4.828911e-04,4.828022e-04,4.827126e-04,4.826209e-04,4.825222e-04,4.824001e-04,4.821996e-04,4.817386e-04,4.804193e-04,4.763288e-04,4.638579e-04,4.306180e-04,3.678394e-04,3.013818e-04,2.629649e-04,2.479575e-04,2.430092e-04,2.414600e-04,2.409716e-04,2.408063e-04,2.407387e-04
2.172976e-01,2.198693e-04,2.198845e-04,2.199887e-04,2.203874e-04,2.217533e-04,2.262187e-04,2.398552e-04,2.748291e-04,3.353432e-04,3.924621e-04,4.226233e-04,4.338407e-04,4.374155e-04,4.384618e-04,4.387238e-04,4.387469e-04,4.386973e-04,4.386255e-04,4.385470e-04,4.384669e-04,4.383869e-04,4.383065e-04,4.382256e-04,4.381427e-04,4.380534e-04,4.379429e-04,4.377612e-04,4.373431e-04,4.361456e-04,4.324324e-04,4.211110e-04,3.909346e-04,3.339414e-04,2.736083e-04,2.387317e-04,2.251073e-04,2.206150e-04,2.192086e-04,2.187653e-04,2.186153e-04,2.185539e-04
2.197976e-01,1.996033e-04,1.996171e-04,1.997117e-04,2.000737e-04,2.013137e-04,2.053675e-04,2.177472e-04,2.494975e-04,3.044340e-04,3.562883e-04,3.836696e-04,3.938534e-04,3.970989e-04,3.980491e-04,3.982872e-04,3.983085e-04,3.982639e-04,3.981990e-04,3.981281e-04,3.980557e-04,3.979834e-04,3.979108e-04,3.978376e-04,3.977627e-04,3.976820e-04,3.975820e-04,3.974173e-04,3.970381e-04,3.959512e-04,3.925805e-04,3.823027e-04,3.549074e-04,3.031666e-04,2.483936e-04,2.167312e-04,2.043624e-04,2.002841e-04,1.990073e-04,1.986049e-04,1.984687e-04,1.984130e-04
2.222976e-01,1.812049e-04,1.812175e-04,1.813034e-04,1.816320e-04,1.827578e-04,1.864380e-04,1.976766e-04,2.265004e-04,2.763733e-04,3.234481e-04,3.483058e-04,3.575511e-04,3.604977e-04,3.613606e-04,3.615770e-04,3.615967e-04,3.615564e-04,3.614979e-04,3.614338e-04,3.613684e-04,3.613030e-04,3.612374e-04,3.611712e-04,3.611035e-04,3.610305e-04,3.609400e-04,3.607908e-04,3.604468e-04,3.594604e-04,3.564005e-04,3.470701e-04,3.221997e-04,2.752274e-04,2.255022e-04,1.967578e-04,1.855289e-04,1.818265e-04,1.806674e-04,1.803021e-04,1.801785e-04,1.801279e-04
2.247976e-01,1.645022e-04,1.645136e-04,1.645916e-04,1.648900e-04,1.659120e-04,1.692530e-04,1.794557e-04,2.056227e-04,2.508986e-04,2.936344e-04,3.162010e-04,3.245943e-04,3.272696e-04,3.280531e-04,3.282499e-04,3.282680e-04,3.282317e-04,3.281788e-04,3.281209e-04,3.280618e-04,3.280027e-04,3.279434e-04,3.278836e-04,3.278224e-04,3.277564e-04,3.276745e-04,3.275393e-04,3.272272e-04,3.263320e-04,3.235543e-04,3.150840e-04,2.925058e-04,2.498625e-04,2.047201e-04,1.786247e-04,1.684307e-04,1.650695e-04,1.640173e-04,1.636857e-04,1.635735e-04,1.635276e-04
2.272976e-01,1.493388e-04,1.493492e-04,1.494201e-04,1.496909e-04,1.506188e-04,1.536518e-04,1.629141e-04,1.866691e-04,2.277717e-04,2.665684e-04,2.870551e-04,2.946749e-04,2.971037e-04,2.978153e-04,2.979941e-04,2.980108e-04,2.979781e-04,2.979303e-04,2.978780e-04,2.978246e-04,2.977712e-04,2.977176e-04,2.976635e-04,2.976082e-04,2.975485e-04,2.974744e-04,2.973519e-04,2.970688e-04,2.962562e-04,2.937347e-04,2.860453e-04,2.655480e-04,2.268349e-04,1.858529e-04,1.621626e-04,1.529081e-04,1.498567e-04,1.489014e-04,1.486004e-04,1.484985e-04,1.484569e-04
2.297976e-01,1.355730e-04,1.355825e-04,1.356468e-04,1.358927e-04,1.367350e-04,1.394885e-04,1.478970e-04,1.694624e-04,2.067763e-04,2.419969e-04,2.605953e-04,2.675129e-04,2.697181e-04,2.703642e-04,2.705268e-04,2.705421e-04,2.705126e-04,2.704695e-04,2.704222e-04,2.703739e-04,2.703256e-04,2.702772e-04,2.702283e-04,2.701783e-04,2.701243e-04,2.700572e-04,2.699462e-04,2.696894e-04,2.689519e-04,2.666630e-04,2.596824e-04,2.410744e-04,2.059293e-04,1.687243e-04,1.472173e-04,1.388158e-04,1.360456e-04,1.351784e-04,1.349051e-04,1.348127e-04,1.347749e-04
2.322976e-01,1.230759e-04,1.230846e-04,1.231430e-04,1.233662e-04,1.241309e-04,1.266306e-04,1.342641e-04,1.538416e-04,1.877160e-04,2.196901e-04,2.365743e-04,2.428544e-04,2.448564e-04,2.454432e-04,2.455909e-04,2.456050e-04,2.455784e-04,2.455394e-04,2.454967e-04,2.454531e-04,2.454095e-04,2.453657e-04,2.453215e-04,2.452763e-04,2.452275e-04,2.451667e-04,2.450661e-04,2.448332e-04,2.441638e-04,2.420860e-04,2.357489e-04,2.188560e-04,1.869500e-04,1.531740e-04,1.336493e-04,1.260221e-04,1.235072e-04,1.227200e-04,1.224719e-04,1.223880e-04,1.223537e-04
2.347976e-01,1.117308e-04,1.117386e-04,1.117916e-04,1.119943e-04,1.126885e-04,1.149578e-04,1.218876e-04,1.396606e-04,1.704125e-04,1.994393e-04,2.147672e-04,2.204685e-04,2.222861e-04,2.228190e-04,2.229533e-04,2.229662e-04,2.229423e-04,2.229071e-04,2.228684e-04,2.228290e-04,2.227896e-04,2.227500e-04,2.227101e-04,2.226691e-04,2.226250e-04,2.225700e-04,2.224789e-04,2.222675e-04,2.216601e-04,2.197739e-04,2.140209e-04,1.986851e-04,1.697198e-04,1.390568e-04,1.213316e-04,1.144073e-04,1.121243e-04,1.114096e-04,1.111844e-04,1.111082e-04,1.110771e-04
2.372976e-01,1.014313e-04,1.014384e-04,1.014865e-04,1.016705e-04,1.023008e-04,1.043609e-04,1.106520e-04,1.267866e-04,1.547038e-04,1.810550e-04,1.949701e-04,2.001460e-04,2.017962e-04,2.022800e-04,2.024021e-04,2.024140e-04,2.023924e-04,2.023606e-04,2.023257e-04,2.022900e-04,2.022544e-04,2.022186e-04,2.021825e-04,2.021455e-04,2.021056e-04,2.020558e-04,2.019732e-04,2.017815e-04,2.012301e-04,1.995180e-04,1.942953e-04,1.803730e-04,1.540774e-04,1.262406e-04,1.101490e-04,1.038629e-04,1.017903e-04,1.011415e-04,1.009371e-04,1.008680e-04,1.008397e-04
2.397976e-01,9.208112e-05,9.208759e-05,9.213132e-05,9.229838e-05,9.287054e-05,9.474076e-05,1.004519e-04,1.150992e-04,1.404431e-04,1.643652e-04,1.769977e-04,1.816966e-04,1.831948e-04,1.836341e-04,1.837451e-04,1.837560e-04,1.837366e-04,1.837078e-04,1.836763e-04,1.836441e-04,1.836118e-04,1.835795e-04,1.835468e-04,1.835134e-04,1.834773e-04,1.834323e-04,1.833574e-04,1.831835e-04,1.826830e-04,1.811288e-04,1.763876e-04,1.637485e-04,1.398766e-04,1.146054e-04,9.999695e-05,9.429027e-05,9.240870e-05,9.181970e-05,9.163412e-05,9.157137e-05,9.154575e-05
2.422976e-01,8.359282e-05,8.359871e-05,8.363842e-05,8.379008e-05,8.430952e-05,8.600734e-05,9.119204e-05,1.044892e-04,1.274968e-04,1.492138e-04,1.606819e-04,1.649477e-04,1.663079e-04,1.667069e-04,1.668077e-04,1.668177e-04,1.668002e-04,1.667742e-04,1.667457e-04,1.667166e-04,1.666875e-04,1.666582e-04,1.666287e-04,1.665985e-04,1.665658e-04,1.665251e-04,1.664572e-04,1.662994e-04,1.658452e-04,1.644343e-04,1.601302e-04,1.486562e-04,1.269845e-04,1.040425e-04,9.078050e-05,8.559980e-05,8.389166e-05,8.335696e-05,8.318849e-05,8.313154e-05,8.310829e-05
2.447976e-01,7.588695e-05,7.589230e-05,7.592836e-05,7.606606e-05,7.653762e-05,7.807894e-05,8.278571e-05,9.485710e-05,1.157439e-04,1.354590e-04,1.458700e-04,1.497426e-04,1.509775e-04,1.513398e-04,1.514315e-04,1.514407e-04,1.514249e-04,1.514014e-04,1.513757e-04,1.513493e-04,1.513230e-04,1.512965e-04,1.512699e-04,1.512425e-04,1.512130e-04,1.511761e-04,1.511146e-04,1.509715e-04,1.505592e-04,1.492784e-04,1.453712e-04,1.349547e-04,1.152805e-04,9.445308e-05,8.241343e-05,7.771024e-05,7.615955e-05,7.567414e-05,7.552121e-05,7.546952e-05,7.544842e-05
2.472976e-01,6.889139e-05,6.889625e-05,6.892900e-05,6.905401e-05,6.948211e-05,7.088136e-05,7.515425e-05,8.611288e-05,1.050743e-04,1.229721e-04,1.324234e-04,1.359391e-04,1.370603e-04,1.373892e-04,1.374725e-04,1.374810e-04,1.374668e-04,1.374456e-04,1.374223e-04,1.373985e-04,1.373746e-04,1.373507e-04,1.373266e-04,1.373019e-04,1.372752e-04,1.372418e-04,1.371860e-04,1.370562e-04,1.366820e-04,1.355194e-04,1.319723e-04,1.225160e-04,1.046552e-04,8.574743e-05,7.481748e-05,7.054779e-05,6.914004e-05,6.869937e-05,6.856055e-05,6.851363e-05,6.849448e-05
2.497976e-01,6.254067e-05,6.254510e-05,6.257483e-05,6.268832e-05,6.307697e-05,6.434724e-05,6.822625e-05,7.817469e-05,9.538816e-05,1.116361e-04,1.202162e-04,1.234080e-04,1.244258e-04,1.247246e-04,1.248002e-04,1.248080e-04,1.247952e-04,1.247760e-04,1.247550e-04,1.247335e-04,1.247119e-04,1.246903e-04,1.246685e-04,1.246461e-04,1.246220e-04,1.245917e-04,1.245412e-04,1.244234e-04,1.240838e-04,1.230284e-04,1.198083e-04,1.112237e-04,9.500915e-05,7.784412e-05,6.792159e-05,6.404545e-05,6.276745e-05,6.236741e-05,6.224139e-05,6.219880e-05,6.218143e-05
2.522976e-01,5.677537e-05,5.677939e-05,5.680639e-05,5.690943e-05,5.726225e-05,5.841543e-05,6.193687e-05,7.096823e-05,8.659491e-05,1.013451e-04,1.091343e-04,1.120319e-04,1.129560e-04,1.132273e-04,1.132960e-04,1.133032e-04,1.132916e-04,1.132743e-04,1.132553e-04,1.132358e-04,1.132163e-04,1.131968e-04,1.131771e-04,1.131568e-04,1.131350e-04,1.131076e-04,1.130618e-04,1.129550e-04,1.126467e-04,1.116887e-04,1.087654e-04,1.009721e-04,8.625210e-05,7.066921e-05,6.166125e-05,5.814238e-05,5.698219e-05,5.661903e-05,5.650462e-05,5.646597e-05,5.645020e-05
2.547976e-01,5.154151e-05,5.154517e-05,5.156968e-05,5.166323e-05,5.198354e-05,5.303042e-05,5.622724e-05,6.442606e-05,7.861223e-05,9.200272e-05,9.907393e-05,1.017044e-04,1.025434e-04,1.027898e-04,1.028523e-04,1.028588e-04,1.028484e-04,1.028327e-04,1.028155e-04,1.027979e-04,1.027803e-04,1.027626e-04,1.027448e-04,1.027265e-04,1.027068e-04,1.026820e-04,1.026405e-04,1.025435e-04,1.022638e-04,1.013941e-04,9.874034e-05,9.166534e-05,7.830216e-05,6.415556e-05,5.597789e-05,5.278337e-05,5.173012e-05,5.140044e-05,5.129658e-05,5.126150e-05,5.124719e-05
2.572976e-01,4.679012e-05,4.679345e-05,4.681571e-05,4.690064e-05,4.719142e-05,4.814180e-05,5.104394e-05,5.848696e-05,7.136539e-05,8.352152e-05,8.994091e-05,9.232899e-05,9.309067e-05,9.331435e-05,9.337115e-05,9.337716e-05,9.336775e-05,9.335361e-05,9.333806e-05,9.332216e-05,9.330624e-05,9.329025e-05,9.327413e-05,9.325759e-05,9.323970e-05,9.321726e-05,9.317966e-05,9.309170e-05,9.283779e-05,9.204831e-05,8.963922e-05,8.321638e-05,7.108492e-05,5.824226e-05,5.081834e-05,4.791827e-05,4.696210e-05,4.666282e-05,4.656854e-05,4.653670e-05,4.652371e-05
2.597976e-01,4.247673e-05,4.247975e-05,4.249997e-05,4.257707e-05,4.284105e-05,4.370383e-05,4.633844e-05,5.309533e-05,6.478658e-05,7.582212e-05,8.164978e-05,8.381775e-05,8.450928e-05,8.471238e-05,8.476400e-05,8.476951e-05,8.476102e-05,8.474825e-05,8.473419e-05,8.471981e-05,8.470542e-05,8.469096e-05,8.467638e-05,8.466142e-05,8.464523e-05,8.462492e-05,8.459084e-05,8.451104e-05,8.428059e-05,8.356392e-05,8.137693e-05,7.554613e-05,6.453288e-05,5.287396e-05,4.613433e-05,4.350157e-05,4.263354e-05,4.236185e-05,4.227627e-05,4.224736e-05,4.223558e-05
2.622976e-01,3.856096e-05,3.856371e-05,3.858206e-05,3.865206e-05,3.889171e-05,3.967496e-05,4.206670e-05,4.820072e-05,5.881422e-05,6.883247e-05,7.412294e-05,7.609110e-05,7.671891e-05,7.690334e-05,7.695025e-05,7.695530e-05,7.694765e-05,7.693610e-05,7.692339e-05,7.691039e-05,7.689737e-05,7.688430e-05,7.687111e-05,7.685758e-05,7.684294e-05,7.682455e-05,7.679366e-05,7.672126e-05,7.651210e-05,7.586153e-05,7.387616e-05,6.858283e-05,5.858472e-05,4.800045e-05,4.188204e-05,3.949195e-05,3.870393e-05,3.845728e-05,3.837960e-05,3.835336e-05,3.834267e-05
2.647976e-01,3.500616e-05,3.500866e-05,3.502532e-05,3.508888e-05,3.530644e-05,3.601748e-05,3.818875e-05,4.375730e-05,5.339241e-05,6.248713e-05,6.728993e-05,6.907669e-05,6.964667e-05,6.981414e-05,6.985677e-05,6.986140e-05,6.985449e-05,6.984406e-05,6.983257e-05,6.982082e-05,6.980904e-05,6.979722e-05,6.978529e-05,6.977306e-05,6.975981e-05,6.974315e-05,6.971515e-05,6.964947e-05,6.945963e-05,6.886906e-05,6.706673e-05,6.226133e-05,5.318480e-05,4.357612e-05,3.802166e-05,3.585188e-05,3.513650e-05,3.491259e-05,3.484207e-05,3.481826e-05,3.480856e-05
2.672976e-01,3.177905e-05,3.178133e-05,3.179646e-05,3.185416e-05,3.205167e-05,3.269717e-05,3.466828e-05,3.972350e-05,4.847039e-05,5.672674e-05,6.108681e-05,6.270889e-05,6.322636e-05,6.337843e-05,6.341717e-05,6.342141e-05,6.341518e-05,6.340575e-05,6.339536e-05,6.338473e-05,6.337409e-05,6.336339e-05,6.335260e-05,6.334154e-05,6.332955e-05,6.331447e-05,6.328909e-05,6.322950e-05,6.305720e-05,6.252110e-05,6.088492e-05,5.652248e-05,4.828258e-05,3.955958e-05,3.451710e-05,3.254731e-05,3.189788e-05,3.169461e-05,3.163060e-05,3.160898e-05,3.160018e-05
2.697976e-01,2.884944e-05,2.885151e-05,2.886525e-05,2.891763e-05,2.909694e-05,2.968294e-05,3.147234e-05,3.606154e-05,4.400211e-05,5.149735e-05,5.545551e-05,5.692809e-05,5.739788e-05,5.753597e-05,5.757117e-05,5.757506e-05,5.756944e-05,5.756092e-05,5.755152e-05,5.754191e-05,5.753228e-05,5.752261e-05,5.751285e-05,5.750284e-05,5.749200e-05,5.747834e-05,5.745534e-05,5.740128e-05,5.724489e-05,5.675824e-05,5.527290e-05,5.131259e-05,4.383220e-05,3.591324e-05,3.133555e-05,2.954733e-05,2.895776e-05,2.877323e-05,2.871512e-05,2.869550e-05,2.868751e-05
2.722976e-01,2.618989e-05,2.619177e-05,2.620425e-05,2.625181e-05,2.641459e-05,2.694657e-05,2.857101e-05,3.273716e-05,3.994573e-05,4.675003e-05,5.034332e-05,5.168017e-05,5.210669e-05,5.223208e-05,5.226406e-05,5.226763e-05,5.226256e-05,5.225486e-05,5.224636e-05,5.223767e-05,5.222896e-05,5.222021e-05,5.221139e-05,5.220233e-05,5.219252e-05,5.218016e-05,5.215930e-05,5.211026e-05,5.196831e-05,5.152654e-05,5.017814e-05,4.658289e-05,3.979202e-05,3.260298e-05,2.844724e-05,2.682385e-05,2.628863e-05,2.612111e-05,2.606836e-05,2.605055e-05,2.604330e-05
2.747976e-01,2.377552e-05,2.377723e-05,2.378856e-05,2.383173e-05,2.397951e-05,2.446245e-05,2.593715e-05,2.971924e-05,3.626328e-05,4.244033e-05,4.570240e-05,4.691603e-05,4.730326e-05,4.741711e-05,4.744617e-05,4.744944e-05,4.744487e-05,4.743790e-05,4.743022e-05,4.742236e-05,4.741449e-05,4.740657e-05,4.739859e-05,4.739040e-05,4.738152e-05,4.737033e-05,4.735143e-05,4.730693e-05,4.717809e-05,4.677707e-05,4.555298e-05,4.228914e-05,3.612422e-05,2.959784e-05,2.582515e-05,2.435140e-05,2.386551e-05,2.371344e-05,2.366555e-05,2.364939e-05,2.364281e-05
2.772976e-01,2.158371e-05,2.158527e-05,2.159556e-05,2.163475e-05,2.176891e-05,2.220733e-05,2.354609e-05,2.697953e-05,3.292030e-05,3.852793e-05,4.148929e-05,4.259107e-05,4.294262e-05,4.304600e-05,4.307241e-05,4.307540e-05,4.307127e-05,4.306498e-05,4.305804e-05,4.305093e-05,4.304380e-05,4.303665e-05,4.302943e-05,4.302202e-05,4.301398e-05,4.300385e-05,4.298671e-05,4.294634e-05,4.282940e-05,4.246537e-05,4.135413e-05,3.839114e-05,3.279449e-05,2.686968e-05,2.344474e-05,2.210684e-05,2.166574e-05,2.152768e-05,2.148421e-05,2.146954e-05,2.146357e-05
2.797976e-01,1.959396e-05,1.959538e-05,1.960472e-05,1.964031e-05,1.976210e-05,2.016011e-05,2.137545e-05,2.449237e-05,2.988550e-05,3.497618e-05,3.766457e-05,3.866479e-05,3.898395e-05,3.907783e-05,3.910183e-05,3.910456e-05,3.910084e-05,3.909516e-05,3.908888e-05,3.908244e-05,3.907600e-05,3.906953e-05,3.906300e-05,3.905629e-05,3.904902e-05,3.903985e-05,3.902431e-05,3.898768e-05,3.888155e-05,3.855109e-05,3.754230e-05,3.485244e-05,2.977167e-05,2.439298e-05,2.128374e-05,2.006916e-05,1.966872e-05,1.954339e-05,1.950393e-05,1.949061e-05,1.948520e-05
